house_type,room_count,house_size,location,city,latitude,longitude,num_bathrooms,num_balconies,security_deposit,status,price
Independent Floor ,2 BHK,1000.0,Subhash Nagar,Delhi,28.63766098,77.11206818,2.0,0.0,0,Furnished,26800
Apartment ,4 BHK,3750.0,Bandra West,Mumbai,19.06158829,72.82735443,4.0,0.0,0,Semi-Furnished,700000
Apartment ,2 BHK,580.0,Andheri West,Mumbai,19.13805008,72.82532501,2.0,0.0,0,Unfurnished,75000
Apartment ,3 BHK,1490.0,Aundh,Pune,18.56051636,73.80738068,3.0,0.0,0,Semi-Furnished,35000
,1 BHK,300.0,IP Extension,Delhi,28.62976646,77.30672455,,0.0,<=100k,Semi-Furnished,8000
Apartment ,2 BHK,950.0,Kandivali East,Mumbai,19.21288109,72.87340546,2.0,0.0,0,Furnished,65000
,2 BHK,800.0,Tagore Garden Extension,Delhi,28.65702057,77.12242889,2.0,0.0,0,Furnished,26500
Apartment ,2 BHK,677.0,Thane West,Mumbai,19.23353767,72.97278595,2.0,0.0,0,Semi-Furnished,27000
Studio Apartment ,1 RK,450.0,Badlapur East,Mumbai,19.144207,73.24699402,1.0,0.0,,Unfurnished,3000
Villa ,5 BHK,,Greater Kailash II,Delhi,28.53174019,77.24913788,4.0,2.0,>100k,Unfurnished,401015
Apartment ,2 BHK,1040.0,Dhayari,Pune,18.46051216,73.79430389,2.0,1.0,<=100k,Unfurnished,15000
Independent Floor ,4 BHK,6251.0,Defence Colony,Delhi,28.57183075,77.23332977,4.0,2.0,>100k,Unfurnished,301011
,2 BHK,1025.0,Malad West,Mumbai,19.17469406,72.8384552,2.0,0.0,>100k,Unfurnished,50000
Apartment ,3 BHK,1400.0,Wakad,Pune,18.60347939,73.75160217,3.0,3.0,>100k,Furnished,38000
Villa ,4 BHK,5896.0,Gulmohar park,Delhi,28.55765915,77.21248627,4.0,2.0,>100k,Unfurnished,540101
Apartment ,3 BHK,1100.0,Bandra West,Mumbai,19.06009293,72.83030701,4.0,0.0,>100k,Semi-Furnished,200000
Independent Floor ,3 BHK,2856.0,Green Park,Delhi,28.55761909,77.20458984,3.0,2.0,>100k,Unfurnished,301012
Apartment ,1 BHK,610.0,Virar,Mumbai,19.46715355,72.8006897,,0.0,0,Semi-Furnished,6500
Independent Floor ,3 BHK,2856.0,Saket,Delhi,28.52354813,77.20014191,3.0,2.0,>100k,Unfurnished,301012
Independent Floor ,3 BHK,1500.0,Chattarpur,Delhi,28.50108528,77.18637085,,0.0,0,Semi-Furnished,27000
Apartment ,2 BHK,1000.0,Andheri West,Mumbai,19.13805008,72.82532501,2.0,0.0,0,Furnished,65000
Villa ,4 BHK,5896.0,Safdarjung Enclave,Delhi,28.56125832,77.19052124,4.0,4.0,>100k,Unfurnished,404104
Apartment ,2 BHK,1020.0,Powai,Mumbai,19.12298775,72.91321564,2.0,0.0,0,Semi-Furnished,70000
Apartment ,1 BHK,660.0,Thane West,Mumbai,19.2728653,72.97156525,2.0,4.0,<=100k,Furnished,17000
Apartment ,3 BHK,1930.0,Kharghar,Mumbai,19.02833939,73.05752563,3.0,0.0,>100k,Semi-Furnished,45000
Independent Floor ,4 BHK,5896.0,Panchsheel Enclave,Delhi,28.54351997,77.22973633,4.0,2.0,>100k,Unfurnished,301012
Apartment ,3 BHK,1700.0,Sector 12 Dwarka,Delhi,28.59312439,77.03543091,,0.0,0,Semi-Furnished,36000
,2 BHK,1000.0,Hinjewadi,Pune,18.58396339,73.69768524,2.0,0.0,0,Unfurnished,17000
Independent Floor ,3 BHK,3000.0,Chittaranjan Park,Delhi,28.63529968,77.22499847,3.0,3.0,>100k,Unfurnished,79000
Independent Floor ,2 BHK,1800.0,Safdarjung Enclave,Delhi,28.56470108,77.19415283,,0.0,0,Semi-Furnished,70000
Apartment ,2 BHK,930.0,Kondhwa,Pune,18.46402168,73.88986969,2.0,2.0,<=100k,Unfurnished,16000
Independent Floor ,4 BHK,5896.0,Green Park,Delhi,28.55761909,77.20458984,4.0,2.0,>100k,Unfurnished,301022
Villa ,4 BHK,5896.0,Sainik Farm,Delhi,28.50527763,77.20741272,4.0,2.0,>100k,Unfurnished,401012
Apartment ,2 BHK,1340.0,Tingre Nagar,Pune,18.57694817,73.88828278,2.0,0.0,<=100k,Furnished,30000
Apartment ,1 BHK,684.0,Ghansoli,Mumbai,19.11493874,73.00551605,2.0,3.0,<=100k,Semi-Furnished,22000
Independent Floor ,5 BHK,6521.0,Greater Kailash II,Delhi,28.53174019,77.24913788,4.0,2.0,,Unfurnished,504105
Independent Floor ,2 BHK,660.0,vikaspuri,Delhi,28.64182091,77.08261871,1.0,0.0,0,Furnished,14900
Apartment ,2 BHK,950.0,Santacruz East,Mumbai,19.07279396,72.86384583,2.0,0.0,0,Furnished,78999
Apartment ,3 BHK,1690.0,Andheri East,Mumbai,19.1108036,72.87134552,3.0,0.0,0,Semi-Furnished,142300
Apartment ,3 BHK,1600.0,Khar West,Mumbai,19.07024956,72.8334198,,0.0,0,Semi-Furnished,200000
,4 BHK,5896.0,Jor bagh,Delhi,28.67728996,77.15930176,4.0,2.0,>100k,Unfurnished,301012
Apartment ,5 BHK,4500.0,Powai,Mumbai,19.11408043,72.90633392,,0.0,0,Furnished,500000
Apartment ,2 BHK,775.0,Wagholi,Pune,18.58792686,73.98773193,1.0,0.0,<=100k,Unfurnished,18000
Independent Floor ,3 BHK,2925.0,Defence Colony,Delhi,28.57263374,77.23251343,3.0,0.0,0,Semi-Furnished,200000
Studio Apartment ,1 RK,302.0,Manjari Budruk,Pune,18.51938248,73.97356415,1.0,0.0,0,Semi-Furnished,5000
Apartment ,3 BHK,,Wagholi,Pune,18.57997322,73.9730072,3.0,0.0,0,Semi-Furnished,21000
Apartment ,2 BHK,1050.0,Thergaon,Pune,18.61645126,73.7743988,2.0,1.0,<=100k,Furnished,18000
Apartment ,2 BHK,700.0,Bhandup East,Mumbai,19.14496231,72.94623566,1.0,0.0,,Semi-Furnished,32000
Apartment ,2 BHK,1000.0,Kondhwa,Pune,18.47638512,73.89437866,2.0,1.0,<=100k,Unfurnished,25000
Apartment ,1 BHK,700.0,Aundh,Pune,18.55562782,73.80806732,1.0,1.0,<=100k,Unfurnished,20000
,4 BHK,5896.0,Niti Bagh,Delhi,28.55949974,77.21679688,4.0,2.0,>100k,Unfurnished,401105
Independent Floor ,5 BHK,6521.0,Vasant Vihar,Delhi,28.55739021,77.15714264,4.0,2.0,>100k,Unfurnished,362122
Apartment ,3 BHK,1250.0,Mira Road East,Mumbai,19.28299713,72.88573456,,0.0,0,Semi-Furnished,44000
Independent Floor ,3 BHK,1650.0,Mira Road East,Mumbai,23.42931938,85.32411957,2.0,0.0,0,Semi-Furnished,16000
Villa ,3 BHK,2200.0,Undri,Pune,18.45470619,73.91233826,3.0,1.0,>100k,Semi-Furnished,35000
Apartment ,1 BHK,624.0,Alandi,Pune,18.65011597,73.87715912,1.0,1.0,<=100k,Unfurnished,11000
Studio Apartment ,1 RK,150.0,Chandan Nagar,Pune,18.56254387,73.93169403,1.0,0.0,0,Semi-Furnished,6000
Apartment ,2 BHK,,Deccan,Pune,18.5149498,73.83454895,,2.0,<=100k,Semi-Furnished,28000
Apartment ,2 BHK,950.0,Thane West,Mumbai,19.282547,72.95368195,2.0,0.0,0,Furnished,25000
Independent Floor ,4 BHK,,New Friends Colony,Delhi,28.57615089,77.27926636,4.0,0.0,0,Semi-Furnished,175000
Apartment ,2 BHK,980.0,Bhayandar East,Mumbai,19.29012489,72.87599182,2.0,0.0,0,Semi-Furnished,25000
,2 BHK,850.0,Andheri West,Mumbai,19.11858177,72.82878113,2.0,0.0,0,Semi-Furnished,65000
,4 BHK,5562.0,Sainik Farm,Delhi,28.50527763,77.20741272,4.0,2.0,>100k,Unfurnished,301012
Independent Floor ,2 BHK,1491.0,Baner,Pune,18.56068611,73.77831268,2.0,2.0,<=100k,Unfurnished,30000
Independent House ,5 BHK,4000.0,Panchsheel Enclave,Delhi,28.54411507,77.22879791,5.0,0.0,0,Semi-Furnished,250000
Apartment ,1 BHK,550.0,vile parle west,Mumbai,19.10355759,72.84113312,1.0,0.0,0,Furnished,50000
Apartment ,2 BHK,986.0,Hinjewadi,Pune,18.57286263,73.68908691,2.0,0.0,0,Furnished,30000
Independent Floor ,3 BHK,3011.0,Golf Links,Delhi,28.59763908,77.23332977,3.0,2.0,>100k,Unfurnished,401010
Apartment ,2 BHK,950.0,Mahalunge,Pune,18.5721302,73.76119995,2.0,0.0,0,Furnished,30000
Apartment ,1 BHK,650.0,Mira Road East,Mumbai,19.29339027,72.86540222,2.0,0.0,0,Semi-Furnished,24000
Studio Apartment ,1 RK,,Chandan Nagar,Pune,18.56254387,73.93169403,1.0,0.0,0,Semi-Furnished,5500
Apartment ,1 BHK,550.0,Sector 14 Dwarka,Delhi,28.60447311,77.03183746,1.0,1.0,<=100k,Semi-Furnished,11000
Independent Floor ,3 BHK,900.0,Poorvi Pitampura,Delhi,28.70433044,77.14995575,2.0,1.0,<=100k,Semi-Furnished,31000
Independent Floor ,4 BHK,6251.0,Friends Colony,Delhi,28.56834984,77.27211761,4.0,2.0,>100k,Unfurnished,301022
,1 RK,150.0,Borivali East,Mumbai,19.22686195,72.86437988,,1.0,<=100k,Semi-Furnished,20000
Apartment ,2 BHK,1080.0,Aundh,Pune,18.56496239,73.80393219,2.0,1.0,<=100k,Semi-Furnished,20000
Independent Floor ,3 BHK,1800.0,Safdarjung Enclave,Delhi,28.56470108,77.19415283,3.0,0.0,0,Semi-Furnished,100000
Independent Floor ,3 BHK,2856.0,Anand Niketan,Delhi,28.57893944,77.16504669,3.0,2.0,>100k,Unfurnished,301012
,2 BHK,945.0,Janakpuri,Delhi,28.60982704,77.10020447,1.0,0.0,0,Unfurnished,16000
Apartment ,1 BHK,550.0,Chattarpur,Delhi,28.49751854,77.17887115,,0.0,0,Semi-Furnished,13000
Independent Floor ,3 BHK,1350.0,Paschim Vihar,Delhi,28.67094231,77.10485077,3.0,0.0,0,Semi-Furnished,35000
Apartment ,2 BHK,864.0,Andheri West,Mumbai,19.12628365,72.8326416,2.0,1.0,>100k,Semi-Furnished,75000
Apartment ,1 BHK,650.0,Viman Nagar,Pune,18.5635376,73.90897369,1.0,0.0,0,Furnished,28000
Apartment ,2 BHK,850.0,Goregaon East,Mumbai,19.15484428,72.88697052,2.0,0.0,0,Furnished,29500
Apartment ,3 BHK,1280.0,Lohegaon,Pune,18.60659409,73.90982056,3.0,0.0,0,Semi-Furnished,23000
Apartment ,3 BHK,1660.0,Wagholi,Pune,18.58279419,73.97045135,3.0,0.0,<=100k,Semi-Furnished,30000
Independent Floor ,4 BHK,5896.0,Panchsheel Park,Delhi,28.54154015,77.21611786,4.0,2.0,>100k,Unfurnished,301202
Apartment ,2 BHK,987.0,Wagholi,Pune,18.57564735,73.98487854,2.0,2.0,<=100k,Unfurnished,15000
Apartment ,2 BHK,1100.0,Malad West,Mumbai,19.18694305,72.83223724,,0.0,0,Furnished,67000
Apartment ,2 BHK,1200.0,Sector 19 Dwarka,Delhi,28.57677269,77.04291534,2.0,0.0,0,Semi-Furnished,24000
Apartment ,2 BHK,1010.0,Bavdhan,Pune,18.51065445,73.7813797,2.0,0.0,<=100k,Semi-Furnished,17000
Apartment ,2 BHK,1100.0,Hinjewadi,Pune,18.57535172,73.67964935,2.0,0.0,0,Furnished,23000
Apartment ,2 BHK,1050.0,Andheri West,Mumbai,19.12146759,72.82640076,2.0,3.0,>100k,Furnished,85000
Apartment ,2 BHK,1130.0,Viman Nagar,Pune,18.56914139,73.90769196,2.0,0.0,0,Semi-Furnished,26000
Apartment ,2 BHK,930.0,Wagholi,Pune,18.58878899,74.00847626,2.0,0.0,<=100k,Semi-Furnished,10000
Studio Apartment ,1 RK,600.0,Uttam Nagar,Delhi,28.6243782,77.06337738,1.0,0.0,0,Semi-Furnished,7000
Apartment ,2 BHK,990.0,Wagholi,Pune,18.58697319,74.00184631,2.0,2.0,<=100k,Semi-Furnished,12000
,3 BHK,2856.0,West End,Delhi,28.57413292,77.16131592,3.0,2.0,>100k,Unfurnished,301102
Independent Floor ,3 BHK,2852.0,Greater kailash 1,Delhi,28.55175018,77.23332977,3.0,2.0,,Unfurnished,235223
Apartment ,2 BHK,987.0,Wagholi,Pune,18.58762932,73.98764801,2.0,2.0,<=100k,Unfurnished,15000
Apartment ,1 BHK,610.0,Virar West,Mumbai,19.46188164,72.77765656,2.0,0.0,0,Semi-Furnished,7000
Villa ,5 BHK,6251.0,Maharani Bagh,Delhi,28.57262039,77.26422119,4.0,2.0,>100k,Unfurnished,848485
Apartment ,3 BHK,1100.0,Kandivali East,Mumbai,19.19719887,72.85442352,2.0,0.0,0,Semi-Furnished,67000
Independent Floor ,1 BHK,550.0,Kamothe,Mumbai,19.01823807,73.08615112,1.0,0.0,0,Unfurnished,8500
,3 BHK,2100.0,Lower Parel,Mumbai,19.00232315,72.82753754,4.0,0.0,0,Furnished,425000
Independent Floor ,3 BHK,2856.0,Green Park,Delhi,28.55761909,77.20458984,3.0,2.0,>100k,Unfurnished,381812
Independent Floor ,5 BHK,6521.0,New Friends Colony,Delhi,28.56705093,77.27355957,4.0,2.0,>100k,Unfurnished,301011
Independent Floor ,3 BHK,2500.0,Defence Colony,Delhi,28.57263374,77.23251343,3.0,0.0,0,Semi-Furnished,160000
Apartment ,1 BHK,620.0,Vishrantwadi,Pune,18.57143784,73.87939453,1.0,0.0,<=100k,Unfurnished,15000
Apartment ,2 BHK,1090.0,Wagholi,Pune,18.57997322,73.9730072,2.0,2.0,<=100k,Furnished,20000
Apartment ,2 BHK,980.0,Titwala,Mumbai,19.29598045,73.20859528,2.0,0.0,,Unfurnished,7500
Apartment ,3 BHK,1600.0,Andheri East,Mumbai,19.11686325,72.86997986,3.0,0.0,0,Semi-Furnished,150000
Apartment ,2 BHK,987.0,Wagholi,Pune,18.5858593,73.98474121,2.0,2.0,<=100k,Unfurnished,15000
Independent Floor ,2 BHK,756.0,Paschim Vihar,Delhi,28.67428589,77.1042099,2.0,0.0,0,Semi-Furnished,25000
Villa ,3 BHK,3500.0,NIBM,Pune,18.47689629,73.89581299,,1.0,<=100k,Semi-Furnished,40000
Apartment ,2 BHK,500.0,Panvel,Mumbai,19.00623703,73.10948181,1.0,0.0,0,Unfurnished,15000
,1 BHK,560.0,Kalyani Nagar,Pune,18.54676819,73.90420532,1.0,0.0,0,Furnished,19000
Apartment ,2 BHK,740.0,Kanjurmarg,Mumbai,19.1315136,72.92739868,2.0,0.0,0,Semi-Furnished,28000
Apartment ,2 BHK,760.0,Santacruz East,Mumbai,19.07924843,72.853508,2.0,0.0,0,Unfurnished,45000
Villa ,5 BHK,6251.0,Panchsheel Enclave,Delhi,28.54351997,77.22973633,4.0,2.0,>100k,Unfurnished,401015
,2 BHK,1000.0,Rahatani,Pune,18.60084724,73.78998566,2.0,2.0,<=100k,Unfurnished,26000
Apartment ,2 BHK,1200.0,Andheri West,Mumbai,19.1376152,72.82183075,2.0,0.0,0,Furnished,65000
Apartment ,3 BHK,1625.0,Sector-B Vasant Kunj,Delhi,28.52645111,77.15715027,2.0,0.0,0,Semi-Furnished,55000
Independent Floor ,5 BHK,6521.0,Sarvpriya Vihar,Delhi,28.54276657,77.20674133,4.0,2.0,>100k,Unfurnished,301012
,1 BHK,1100.0,Shaniwar Peth,Pune,18.51891518,73.8504715,2.0,2.0,<=100k,Semi-Furnished,25000
Apartment ,1 BHK,500.0,Andheri East,Mumbai,19.11567116,72.88295746,2.0,0.0,0,Furnished,55000
Apartment ,3 BHK,1367.0,Hadapsar,Pune,18.51945686,73.91488647,3.0,0.0,0,Unfurnished,25000
Apartment ,2 BHK,934.0,Bhandup West,Mumbai,19.14851189,72.93953705,2.0,1.0,<=100k,Furnished,8000
Independent Floor ,3 BHK,1800.0,Bali Nagar,Delhi,28.65497208,77.13210297,3.0,0.0,0,Semi-Furnished,43000
Independent Floor ,3 BHK,2700.0,South Extension 2,Delhi,28.5687809,77.23298645,3.0,0.0,0,Semi-Furnished,120000
Apartment ,2 BHK,1310.0,Sector 22 Dwarka,Delhi,28.5587635,77.06131744,,0.0,0,Semi-Furnished,24000
,2 BHK,680.0,Thane West,Mumbai,19.21997261,72.97567749,3.0,0.0,0,Furnished,45000
Independent Floor ,3 BHK,2700.0,Safdarjung Enclave,Delhi,28.56470108,77.19415283,3.0,0.0,0,Semi-Furnished,95000
Apartment ,2 BHK,1000.0,Tingre Nagar,Pune,18.57390213,73.88419342,2.0,0.0,<=100k,Semi-Furnished,20000
Independent Floor ,3 BHK,,Pitampura,Delhi,28.69317627,77.13703156,3.0,0.0,0,Semi-Furnished,50000
,3 BHK,1200.0,Malviya Nagar,Delhi,28.5332737,77.20761871,3.0,0.0,0,Unfurnished,35000
Apartment ,2 BHK,934.0,Wagholi,Pune,18.57419014,73.99902344,2.0,2.0,<=100k,Unfurnished,12500
Apartment ,2 BHK,955.0,Wagholi,Pune,18.58773422,73.98551178,2.0,0.0,<=100k,Unfurnished,12000
Apartment ,1 BHK,350.0,Uttam Nagar,Delhi,28.61945724,77.05670929,1.0,0.0,0,Furnished,3500
Apartment ,1 BHK,563.0,Dhayari,Pune,18.4577198,73.81452942,1.0,1.0,<=100k,Unfurnished,8000
,3 BHK,1500.0,Ghansoli,Mumbai,19.12217331,73.00213623,3.0,0.0,>100k,Furnished,40000
Apartment ,3 BHK,1300.0,NIBM Annex Mohammadwadi,Pune,18.47241592,73.91330719,,1.0,>100k,Semi-Furnished,35000
Apartment ,1 BHK,585.0,Pimple Saudagar,Pune,18.58903122,73.80046082,1.0,0.0,<=100k,Unfurnished,14000
Apartment ,2 BHK,650.0,Kurla,Mumbai,19.03352737,72.86919403,2.0,0.0,,Semi-Furnished,50000
Apartment ,3 BHK,1470.0,Hadapsar,Pune,18.51303101,73.9471817,3.0,2.0,<=100k,Semi-Furnished,26000
Apartment ,2 BHK,700.0,Bhandup East,Mumbai,19.14496231,72.94623566,1.0,0.0,0,Semi-Furnished,32000
Apartment ,2 BHK,1100.0,Wagholi,Pune,18.59135246,73.97054291,2.0,0.0,0,Semi-Furnished,20000
Independent Floor ,3 BHK,2856.0,West End,Delhi,28.57413292,77.16131592,,2.0,>100k,Unfurnished,362262
Apartment ,1 BHK,654.0,Wagholi,Pune,18.58467102,73.9986496,1.0,1.0,,Unfurnished,9000
Independent House ,4 BHK,5896.0,Niti Bagh,Delhi,28.55949974,77.21679688,4.0,3.0,>100k,Unfurnished,401102
Independent Floor ,3 BHK,2856.0,Maharani Bagh,Delhi,28.57262039,77.26422119,3.0,2.0,,Unfurnished,381012
Studio Apartment ,1 RK,250.0,Andheri East,Mumbai,19.13683128,72.86800385,1.0,0.0,0,Furnished,19000
Apartment ,3 BHK,1400.0,Baner,Pune,18.56738091,73.78688049,3.0,0.0,0,Semi-Furnished,42000
Apartment ,1 BHK,500.0,Andheri West,Mumbai,19.12345505,72.83013916,2.0,0.0,0,Furnished,55000
Apartment ,2 BHK,945.0,Tathawade,Pune,18.6384201,73.73475647,2.0,0.0,0,Semi-Furnished,13100
Independent Floor ,5 BHK,6521.0,Geetanjali Enclave,Delhi,28.53087997,77.20243073,4.0,2.0,>100k,Unfurnished,321919
Independent Floor ,3 BHK,2741.0,Geetanjali Enclave,Delhi,28.53087997,77.20243073,3.0,2.0,>100k,Unfurnished,362621
Independent Floor ,3 BHK,2741.0,Anand Niketan,Delhi,28.57893944,77.16504669,3.0,2.0,>100k,Unfurnished,274181
Apartment ,2 BHK,1200.0,Andheri East,Mumbai,19.11678123,72.88955688,2.0,0.0,0,Furnished,69000
,1 BHK,705.0,Airoli,Mumbai,19.16145515,72.99312592,1.0,0.0,0,Unfurnished,17000
Apartment ,1 BHK,800.0,Ghansoli,Mumbai,19.12399673,72.9980545,,3.0,>100k,Furnished,39000
Apartment ,3 BHK,1489.0,Kharghar,Mumbai,19.07297516,73.07847595,3.0,3.0,<=100k,Unfurnished,27000
Independent Floor ,4 BHK,,Geetanjali Enclave,Delhi,28.53087997,77.20243073,4.0,2.0,>100k,Unfurnished,301022
Apartment ,1 BHK,573.0,Chikhali,Pune,18.67391586,73.80892944,1.0,0.0,0,Unfurnished,8500
Apartment ,2 BHK,1000.0,Tingre Nagar,Pune,18.57963943,73.88426208,2.0,0.0,<=100k,Unfurnished,22000
Apartment ,2 BHK,950.0,Kanjurmarg,Mumbai,19.13684273,72.93132019,,0.0,0,Semi-Furnished,35000
Independent Floor ,3 BHK,2741.0,Gulmohar park,Delhi,28.55765915,77.21248627,3.0,2.0,>100k,Unfurnished,301012
,3 BHK,,Anand Niketan,Delhi,28.57889748,77.1645813,3.0,0.0,0,Semi-Furnished,190000
,2 BHK,720.0,Janakpuri,Delhi,28.62119293,77.09102631,1.0,0.0,0,Unfurnished,18500
Independent House ,5 BHK,5000.0,Wadgaon Sheri,Pune,18.5601635,73.92492676,5.0,0.0,0,Unfurnished,110000
Apartment ,2 BHK,1100.0,Mundhwa,Pune,18.53278351,73.92153168,2.0,0.0,0,Semi-Furnished,32500
Apartment ,1 BHK,610.0,Aundh,Pune,18.56040573,73.80667114,1.0,0.0,<=100k,Semi-Furnished,16500
Independent Floor ,2 BHK,900.0,Rajinder Nagar,Delhi,28.63493347,77.17928314,2.0,0.0,0,Furnished,40000
Villa ,5 BHK,6521.0,Green Park,Delhi,28.55761909,77.20458984,4.0,2.0,>100k,Unfurnished,401012
Apartment ,1 BHK,651.0,Sector 21 Ghansoli,Mumbai,19.13016319,72.99938202,2.0,3.0,<=100k,Unfurnished,17000
,3 BHK,1645.0,Airoli,Mumbai,19.15793419,72.99347687,3.0,0.0,0,Unfurnished,60000
Apartment ,2 BHK,1120.0,Sector 5 Ghansoli,Mumbai,19.11912918,73.00015259,2.0,2.0,<=100k,Unfurnished,28500
Independent Floor ,4 BHK,5896.0,Greater kailash 1,Delhi,28.55175018,77.23332977,4.0,2.0,>100k,Unfurnished,401012
Studio Apartment ,1 RK,150.0,Chandan Nagar,Pune,18.56254387,73.93169403,1.0,0.0,0,Semi-Furnished,5500
,4 BHK,4400.0,Punjabi Bagh,Delhi,28.67375183,77.12733459,4.0,0.0,0,Semi-Furnished,145000
Apartment ,2 BHK,1280.0,Dhanori,Pune,18.60354042,73.90814972,2.0,1.0,<=100k,Semi-Furnished,18000
Apartment ,2 BHK,1068.0,Andheri West,Mumbai,19.1305542,72.82857513,2.0,4.0,>100k,Semi-Furnished,85000
Apartment ,3 BHK,1196.0,Borivali East,Mumbai,19.23482323,72.86389923,3.0,0.0,>100k,Unfurnished,50000
Apartment ,1 BHK,680.0,Ghansoli,Mumbai,19.12399673,72.9980545,1.0,1.0,<=100k,Unfurnished,18500
Apartment ,1 BHK,550.0,Dombivali East,Mumbai,19.20571518,73.09552765,1.0,1.0,<=100k,Unfurnished,5500
Apartment ,2 BHK,1000.0,Powai,Mumbai,19.12353706,72.89595795,2.0,0.0,0,Semi-Furnished,65000
Apartment ,2 BHK,940.0,Borivali East,Mumbai,19.22451973,72.86052704,2.0,0.0,>100k,Unfurnished,50000
Apartment ,2 BHK,915.0,Dhanori,Pune,18.60419464,73.90248871,2.0,0.0,0,Semi-Furnished,18600
,1 BHK,630.0,Vasai,Mumbai,19.36672783,72.81552124,2.0,0.0,0,Semi-Furnished,11000
,1 BHK,710.0,Kharghar,Mumbai,19.03665733,73.05966949,2.0,0.0,0,Unfurnished,18000
,3 BHK,1150.0,Khar,Mumbai,19.06723595,72.83774567,3.0,0.0,0,Furnished,95000
Independent Floor ,4 BHK,5562.0,Vasant Vihar,Delhi,28.55739021,77.15714264,4.0,2.0,,Unfurnished,381012
Apartment ,2 BHK,916.0,Wakad,Pune,18.60121155,73.74320984,2.0,0.0,0,Unfurnished,18500
Independent Floor ,3 BHK,1870.0,Greater kailash 1,Delhi,28.54842758,77.23432159,3.0,0.0,0,Semi-Furnished,150000
Apartment ,2 BHK,850.0,Bhandup West,Mumbai,19.15442848,72.93182373,2.0,0.0,0,Furnished,45000
Apartment ,1 BHK,670.0,Ghansoli,Mumbai,19.12399673,72.9980545,2.0,1.0,<=100k,Unfurnished,15000
Apartment ,2 BHK,933.0,Rahatani,Pune,18.60084724,73.78998566,2.0,0.0,<=100k,Unfurnished,17500
Apartment ,2 BHK,945.0,Tathawade,Pune,18.6384201,73.73475647,2.0,0.0,0,Semi-Furnished,13100
Independent Floor ,5 BHK,6521.0,Green Park,Delhi,28.55761909,77.20458984,4.0,2.0,>100k,Unfurnished,301012
Apartment ,3 BHK,1254.0,Hadapsar,Pune,18.48131561,73.93276215,3.0,3.0,<=100k,Unfurnished,15000
Apartment ,3 BHK,1500.0,Sheikh Sarai,Delhi,28.53747177,77.21471405,3.0,0.0,0,Semi-Furnished,30000
,2 BHK,900.0,Vasant Kunj,Delhi,28.52632713,77.15073395,2.0,0.0,0,Semi-Furnished,35000
,1 BHK,580.0,Panvel,Mumbai,18.91738319,73.19842529,2.0,0.0,,Unfurnished,10000
Apartment ,2 BHK,881.0,Wagholi,Pune,18.57386971,73.978302,2.0,0.0,<=100k,Furnished,14000
Apartment ,2 BHK,1000.0,Mira Road East,Mumbai,19.28087616,72.87459564,2.0,0.0,0,Semi-Furnished,23000
Apartment ,2 BHK,1100.0,Powai,Mumbai,19.11634064,72.91352081,2.0,0.0,0,Semi-Furnished,91000
Independent Floor ,2 BHK,500.0,laxmi nagar,Delhi,28.63529968,77.22499847,2.0,1.0,<=100k,Unfurnished,14500
Apartment ,3 BHK,1500.0,Goregaon West,Mumbai,19.15210915,72.84357452,3.0,0.0,0,Semi-Furnished,90000
,1 BHK,543.0,Wagholi,Pune,18.58435822,73.97000122,1.0,1.0,<=100k,Unfurnished,10000
Independent Floor ,4 BHK,3800.0,Hauz Khas,Delhi,28.55016518,77.19645691,4.0,0.0,0,Semi-Furnished,275000
Apartment ,2 BHK,1000.0,Karve Nagar,Pune,18.48571777,73.81295776,2.0,0.0,0,Semi-Furnished,19000
Apartment ,1 BHK,630.0,Dombivali,Mumbai,19.21634483,73.10332489,2.0,0.0,0,Semi-Furnished,8000
Apartment ,3 BHK,2300.0,Sector 11 Dwarka,Delhi,28.58954048,77.04999542,3.0,0.0,0,Semi-Furnished,44000
Independent Floor ,3 BHK,2856.0,Niti Bagh,Delhi,28.55949974,77.21679688,3.0,2.0,>100k,Unfurnished,504100
Apartment ,1 BHK,620.0,Kalyan East,Mumbai,19.22784424,73.12649536,2.0,0.0,,Semi-Furnished,10000
,3 BHK,1800.0,Paschim Vihar,Delhi,28.6651535,77.10945129,3.0,0.0,0,Semi-Furnished,40000
Independent Floor ,4 BHK,5896.0,Niti Bagh,Delhi,28.55949974,77.21679688,4.0,2.0,>100k,Unfurnished,381012
Independent Floor ,4 BHK,5621.0,Greater Kailash II,Delhi,28.53174019,77.24913788,4.0,2.0,>100k,Unfurnished,301102
Independent Floor ,2 BHK,,Defence Colony,Delhi,28.57263374,77.23251343,2.0,0.0,0,Furnished,80000
Apartment ,2 BHK,2000.0,Koregaon Park,Pune,18.53986549,73.89595795,1.0,0.0,,Semi-Furnished,50000
Villa ,5 BHK,6521.0,Sainik Farm,Delhi,28.50527763,77.20741272,4.0,2.0,>100k,Unfurnished,301012
Apartment ,2 BHK,650.0,Kothrud,Pune,18.50739861,73.80764771,2.0,0.0,0,Furnished,35000
Apartment ,2 BHK,650.0,Borivali East,Mumbai,19.22075844,72.85770416,2.0,1.0,>100k,Unfurnished,45000
,2 BHK,1100.0,Jogeshwari West,Mumbai,19.13975906,72.84013367,2.0,0.0,0,Unfurnished,55000
Apartment ,2 BHK,,Virar,Mumbai,19.46200371,72.80164337,2.0,0.0,0,Semi-Furnished,10000
